DateAware,DateSubmitted,BreachCause,DateStart,DateEnd,BreachedEntity,CyberattackType,ResidentsAffected,IndustryType,Year,DaysToContainBreach,DaysOfExposure,DaysElapsedBeforeNotification,StateAffected,Id,BusinessType,Year,YearText,WashingtoniansAffectedRange,BreachLifecycleRange,DaysToIdentifyBreach,DaysBreachLifecycle,DiscoveredInProgress,DaysElapsedBetweenEndAndDiscovery,EndedOnDayDiscovered,DaysOfExposureRange,EntityState
6/20/23,9/6/23,Cyberattack,5/29/23,6/2/23,Delaware Life Insurance Company,Other,"4,518",Finance,"2,024",0,4,78,MA,"15,585",Other,"2,024",2024,"1,000-9,999",Jan-99,22,22,FALSE,18,FALSE,Jan-99,MA
5/31/23,8/24/23,Unauthorized Access,5/29/23,5/30/23,"NTT DATA Americas, Inc. on behalf of PBI Research Services",,"6,228",Business,"2,024",0,1,85,MN,"15,598",Professional Services,"2,024",2024,"1,000-9,999",Jan-99,2,2,FALSE,1,FALSE,Jan-99,MN
8/14/23,9/5/23,Cyberattack,,8/14/23,North Star Tax & Accounting,Other,"1,979",Finance,"2,024",0,,22,WA,"15,599",,"2,024",2024,"1,000-9,999",Unknown,,,TRUE,,TRUE,Unknown,WA
3/20/23,8/29/23,Cyberattack,1/5/23,3/21/23,F21 OpcO LLC (d/b/a Forever 21),Ransomware,"9,855",Business,"2,024",1,75,162,CA,"15,600",Retail,"2,024",2024,"1,000-9,999",Jan-99,74,75,TRUE,,FALSE,Jan-99,CA
5/31/23,8/14/23,Unauthorized Access,5/29/23,5/30/23,"Milliman, Inc.",,"2,879",Business,"2,024",0,1,75,WA,"15,644",Other,"2,024",2024,"1,000-9,999",Jan-99,2,2,FALSE,1,FALSE,Jan-99,WA
12/29/22,8/31/23,Unauthorized Access,12/1/22,1/25/23,UnitedHealthcare (Devine Joshua),,"18,418",Finance,"2,024",27,55,245,CT,"15,653",,"2,024",2024,"10,000-49,999",Jan-99,28,55,TRUE,,FALSE,Jan-99,CT
5/30/23,8/25/23,Unauthorized Access,5/27/23,5/31/23,"Maximus, Inc.",,"70,847",Business,"2,024",1,4,87,VA,"15,654",Web Services,"2,024",2024,"50,000-999,999",Jan-99,3,4,TRUE,,FALSE,Jan-99,VA
6/9/23,9/25/23,Cyberattack,6/9/23,,Spinal and Sports Care Clinic,Ransomware,"1,089",Health,"2,024",,,108,WA,"15,676",,"2,024",2024,"1,000-9,999",Unknown,0,,FALSE,,FALSE,Unknown,WA
6/4/23,9/25/23,Unauthorized Access,,,Data Media Associates,,657,Business,"2,024",,,113,GA,"15,677",Professional Services,"2,024",2024,500-999,Unknown,,,FALSE,,FALSE,Unknown,GA
5/31/23,9/22/23,Cyberattack,5/30/23,5/31/23,Financial Institution Service Corporation,Other,"2,140",Finance,"2,024",0,1,114,WA,"15,681",,"2,024",2024,"1,000-9,999",Jan-99,1,1,TRUE,,TRUE,Jan-99,WA
8/26/22,6/14/23,Unauthorized Access,,,Connexin Software Inc.,,"29,600",Business,"2,023",,,292,,"15,712",Software,"2,023",2023,"10,000-49,999",Unknown,,,FALSE,,FALSE,Unknown,
8/1/23,8/31/23,Cyberattack,8/1/23,8/1/23,Topgolf Callaway Brands Corp.,Ransomware,"14,048",Business,"2,024",0,0,30,CA,"15,726",Retail,"2,024",2024,"10,000-49,999",0,0,0,TRUE,,TRUE,0,CA
8/19/23,10/6/23,Unauthorized Access,8/19/23,9/6/23,"Caesars Entertainment, Inc.",,"784,234",Business,"2,024",18,18,48,NV,"15,738",Entertainment,"2,024",2024,"50,000-999,999",Jan-99,0,18,TRUE,,FALSE,Jan-99,NV
7/20/23,10/10/23,Cyberattack,7/20/23,8/11/23,Lennar Corporation,Other,594,Business,"2,024",22,22,82,WA,"15,741",Real Estate,"2,024",2024,500-999,Jan-99,0,22,TRUE,,FALSE,Jan-99,WA
12/20/22,10/10/23,Cyberattack,11/14/22,12/20/22,The City of Lakewood,Ransomware,"24,219",Government,"2,024",0,36,294,WA,"15,743",,"2,024",2024,"10,000-49,999",Jan-99,36,36,TRUE,,TRUE,Jan-99,WA
2/22/23,10/5/23,Cyberattack,2/17/23,2/22/23,Great Expressions Dental Centers ,Ransomware,587,Health,"2,024",0,5,225,MI,"15,745",,"2,024",2024,500-999,Jan-99,5,5,TRUE,,TRUE,Jan-99,MI
8/27/23,10/3/23,Unauthorized Access,8/27/23,8/27/23,"Coffee Meets Bagel, Inc.",,"7,455",Business,"2,024",0,0,37,CA,"15,746",Other,"2,024",2024,"1,000-9,999",0,0,0,TRUE,,TRUE,0,CA
6/6/23,9/8/23,Cyberattack,5/29/23,9/30/23,Aetna Life Insurance Company ,Ransomware,"2,303",Health,"2,024",116,124,94,CT,"15,760",,"2,024",2024,"1,000-9,999",100-199,8,124,TRUE,,FALSE,100-199,CT
9/8/23,10/5/23,Cyberattack,9/8/23,9/12/23,MGM Resorts International,Other,"811,740",Business,"2,024",4,4,27,NV,"15,761",Hospitality,"2,024",2024,"50,000-999,999",Jan-99,0,4,TRUE,,FALSE,Jan-99,NV
8/2/23,9/5/23,Unauthorized Access,,,Johnson & Johnson Health Care Systems Inc.  (“Janssen”) ,,"53,970",Health,"2,024",,,34,NJ,"15,763",,"2,024",2024,"50,000-999,999",Unknown,,,FALSE,,FALSE,Unknown,NJ
7/17/23,8/29/23,Cyberattack,11/24/21,12/14/22,SERRV International,Unclear/unknown,630,Non-Profit/Charity,"2,024",0,385,43,WI,"15,764",,"2,024",2024,500-999,500+,600,600,FALSE,215,FALSE,300-399,WI
6/3/23,9/13/23,Cyberattack,5/27/23,5/28/23,Honeywell International Inc.,Other,"2,194",Business,"2,024",0,1,102,NC,"15,765",Manufacturing,"2,024",2024,"1,000-9,999",Jan-99,7,7,FALSE,6,FALSE,Jan-99,NC
8/8/22,9/7/23,Cyberattack,7/27/22,8/6/22,Lifeline Systems Company,Ransomware,509,Health,"2,024",0,10,395,MA,"15,768",,"2,024",2024,500-999,Jan-99,12,12,FALSE,2,FALSE,Jan-99,MA
2/9/23,9/15/23,Cyberattack,1/24/23,2/9/23,"Upstream RollCo, LLC ",Other,"14,247",Health,"2,024",0,16,218,AL,"15,769",,"2,024",2024,"10,000-49,999",Jan-99,16,16,TRUE,,TRUE,Jan-99,AL
6/2/22,7/25/22,Cyberattack,5/18/23,6/2/23,"Alaska USA Credit Union (Kaye-Smith Enterprises, Inc.)",Ransomware,"2,262",Finance,"2,023",365,15,53,,"15,777",,"2,023",2023,"1,000-9,999",Jan-99,-350,15,TRUE,,FALSE,Jan-99,
6/2/22,7/25/22,Cyberattack,5/18/22,6/2/22,"Kitsap Bank (Kaye-Smith Enterprises, Inc)",Ransomware,"10,154",Finance,"2,023",0,15,53,,"15,778",,"2,023",2023,"10,000-49,999",Jan-99,15,15,TRUE,,TRUE,Jan-99,
6/2/22,7/25/22,Cyberattack,5/18/22,6/2/22,"MultiCare Health System, Inc. (Kaye-Smith Enterprises, Inc.)",Ransomware,"22,679",Health,"2,023",0,15,53,,"15,779",,"2,023",2023,"10,000-49,999",Jan-99,15,15,TRUE,,TRUE,Jan-99,
6/2/22,7/25/22,Cyberattack,10/18/23,6/2/22,"Spokane Teachers Credit Union (Kaye-Smith Enterprises, Inc.)",Ransomware,"1,517",Finance,"2,023",0,-503,53,,"15,780",,"2,023",2023,"1,000-9,999",0,-503,-503,TRUE,,TRUE,0,
6/2/22,7/25/22,Cyberattack,5/18/22,6/2/22,"Washington Federal Bank, dba WaFd Bank (Kaye-Smith Enterprise, Inc.)",Ransomware,"36,119",Finance,"2,023",0,15,53,,"15,790",,"2,023",2023,"10,000-49,999",Jan-99,15,15,TRUE,,TRUE,Jan-99,
2/7/23,9/6/23,Cyberattack,2/7/23,2/7/23,"Advance America, Cash Advance Centers of Washington, LLC",Ransomware,"26,092",Finance,"2,024",0,0,211,SC,"15,792",,"2,024",2024,"10,000-49,999",0,0,0,TRUE,,TRUE,0,SC
6/1/23,9/15/23,Cyberattack,5/29/23,5/30/23,"Radius Global Solutions, LLC",Other,759,Finance,"2,024",0,1,106,WA,"15,793",,"2,024",2024,500-999,Jan-99,3,3,FALSE,2,FALSE,Jan-99,WA
7/10/23,9/15/23,Cyberattack,5/28/23,5/29/23,"Nuance Communications, Inc., o/b/o certain data controllers",Other,"7,993",Health,"2,024",0,1,67,MA,"15,794",,"2,024",2024,"1,000-9,999",Jan-99,43,43,FALSE,42,FALSE,Jan-99,MA
6/20/23,9/21/23,Cyberattack,5/30/23,5/30/23,National Student Clearinghouse,Other,"5,207",Non-Profit/Charity,"2,024",0,0,93,VA,"15,808",,"2,024",2024,"1,000-9,999",Jan-99,21,21,FALSE,21,FALSE,0,VA
6/3/23,9/26/23,Cyberattack,5/29/23,5/30/23,Phh Mortgage Corporation,Unclear/unknown,"3,145",Finance,"2,024",0,1,115,WA,"15,810",,"2,024",2024,"1,000-9,999",Jan-99,5,5,FALSE,4,FALSE,Jan-99,WA
6/29/23,10/18/23,Cyberattack,5/30/23,7/7/23,BHI Energy I Specialty Services LLC,Ransomware,"1,150",Business,"2,024",8,38,111,MA,"15,811",Manufacturing,"2,024",2024,"1,000-9,999",Jan-99,30,38,TRUE,,FALSE,Jan-99,MA
5/31/23,10/18/23,Cyberattack,5/30/23,6/1/23,The Estée Lauder Companies Inc.,Other,"1,453",Business,"2,024",1,2,140,NY,"15,825",Cosmetic,"2,024",2024,"1,000-9,999",Jan-99,1,2,TRUE,,FALSE,Jan-99,NY
6/7/23,10/19/23,Cyberattack,11/24/21,12/14/22,Revival Animal Health,Skimmers,"1,929",Business,"2,024",0,385,134,IA,"15,826",Retail,"2,024",2024,"1,000-9,999",500+,560,560,FALSE,175,FALSE,300-399,IA
9/14/23,10/17/23,Cyberattack,9/7/23,9/14/23,"Greenpoint Technologies, Inc.  ",Ransomware,532,Business,"2,024",0,7,33,WA,"15,834",Manufacturing,"2,024",2024,500-999,Jan-99,7,7,TRUE,,TRUE,Jan-99,WA
9/11/23,10/24/23,Cyberattack,9/9/23,10/11/23,Progressive Leasing,Other,"2,582",Finance,"2,024",30,32,43,WA,"15,835",,"2,024",2024,"1,000-9,999",Jan-99,2,32,TRUE,,FALSE,Jan-99,WA
8/3/23,10/5/23,Cyberattack,5/27/23,5/31/23,"Flagstar Bank, NA",Ransomware,"2,412",Finance,"2,024",0,4,63,WA,"15,837",,"2,024",2024,"1,000-9,999",Jan-99,68,68,FALSE,64,FALSE,Jan-99,WA
8/21/23,10/23/23,Cyberattack,5/30/23,5/31/23,New York Life,Ransomware,519,Finance,"2,024",0,1,63,NY,"15,838",,"2,024",2024,500-999,Jan-99,83,83,FALSE,82,FALSE,Jan-99,NY
7/24/23,9/8/23,Cyberattack,7/23/23,7/24/23,Pierce College District,Ransomware,"155,811",Education,"2,024",0,1,46,WA,"15,846",,"2,024",2024,"50,000-999,999",Jan-99,1,1,TRUE,,TRUE,Jan-99,WA
7/12/23,10/27/23,Cyberattack,5/30/23,5/30/23,NASCO,Other,"12,986",Health,"2,024",0,0,107,GA,"15,859",,"2,024",2024,"10,000-49,999",Jan-99,43,43,FALSE,43,FALSE,0,GA
8/21/23,10/27/23,Cyberattack,8/1/22,8/23/23,"Resort Data Processing, Inc.",Other,"2,319",Business,"2,024",2,387,67,CO,"15,860",Software,"2,024",2024,"1,000-9,999",300-399,385,387,TRUE,,FALSE,300-399,CO
1/31/23,9/25/23,Cyberattack,1/12/23,1/31/23,"Francesca's Acquisition, LLC",Ransomware,805,Business,"2,024",0,19,237,TX,"15,867",Clothing,"2,024",2024,500-999,Jan-99,19,19,TRUE,,TRUE,Jan-99,TX
6/1/23,9/20/23,Cyberattack,5/29/23,5/31/23,"Aristocrat Technologies, Inc. and its affiliates",Other,978,Business,"2,024",0,2,111,NV,"15,868",Other,"2,024",2024,500-999,Jan-99,3,3,FALSE,1,FALSE,Jan-99,NV
8/31/23,10/30/23,Unauthorized Access,8/30/23,9/1/23,"Postmeds, Inc.",,"48,861",Health,"2,024",1,2,60,CA,"15,869",,"2,024",2024,"10,000-49,999",Jan-99,1,2,TRUE,,FALSE,Jan-99,CA
8/4/23,11/3/23,Cyberattack,7/18/23,8/4/23,Holiday by Atria,Phishing,656,Business,"2,024",0,17,91,KY,"15,898",Other,"2,024",2024,500-999,Jan-99,17,17,TRUE,,TRUE,Jan-99,KY
3/24/23,10/31/23,Cyberattack,1/7/23,3/24/23,"Nature’s Path Foods, Inc. (“Nature’s Path”)",Ransomware,516,Business,"2,024",0,76,221,WA,"15,900",Manufacturing,"2,024",2024,500-999,Jan-99,76,76,TRUE,,TRUE,Jan-99,WA
3/9/23,11/1/23,Cyberattack,2/21/23,3/14/23,Mt. Hood Meadows Oreg LLC,Other,"2,482",Business,"2,024",5,21,237,OR,"15,901",Hospitality,"2,024",2024,"1,000-9,999",Jan-99,16,21,TRUE,,FALSE,Jan-99,OR
9/25/23,11/8/23,Cyberattack,7/7/23,8/26/23,Western Washington Medical Group,Ransomware,"334,360",Health,"2,024",0,50,44,WA,"15,912",,"2,024",2024,"50,000-999,999",Jan-99,80,80,FALSE,30,FALSE,Jan-99,WA
5/2/23,11/3/23,Cyberattack,3/27/23,5/2/23,"Perry Johnson & Associates, Inc. (PJ&A)",Other,"22,088",Health,"2,024",0,36,185,NV,"15,913",,"2,024",2024,"10,000-49,999",Jan-99,36,36,TRUE,,TRUE,Jan-99,NV
10/5/23,11/10/23,Cyberattack,8/9/23,10/6/23,Seattle Housing Authority,Ransomware,"32,007",Government,"2,024",1,58,36,WA,"15,923",,"2,024",2024,"10,000-49,999",Jan-99,57,58,TRUE,,FALSE,Jan-99,WA
3/6/23,10/6/23,Cyberattack,2/10/23,3/6/23,"Stanley Steemer International, Inc. ",Ransomware,"1,258",Business,"2,024",0,24,214,OH,"15,932",Professional Services,"2,024",2024,"1,000-9,999",Jan-99,24,24,TRUE,,TRUE,Jan-99,OH
8/25/23,11/16/23,Cyberattack,8/25/23,8/25/23,"Systems East, Inc.",Other,"2,753",Finance,"2,024",0,0,83,NY,"15,940",,"2,024",2024,"1,000-9,999",0,0,0,TRUE,,TRUE,0,NY
5/31/23,11/13/23,Cyberattack,5/28/23,5/29/23,State of Maine,Other,"2,606",Government,"2,024",0,1,166,ME,"15,941",,"2,024",2024,"1,000-9,999",Jan-99,3,3,FALSE,2,FALSE,Jan-99,ME
6/7/23,11/20/23,Unauthorized Access,5/27/23,,"Mas Tec, Inc.",,675,Finance,"2,024",,,166,FL,"15,946",,"2,024",2024,500-999,Unknown,11,,FALSE,,FALSE,Unknown,FL
9/15/23,11/17/23,Unauthorized Access,5/30/23,5/30/23,International Paper Company,,"1,057",Business,"2,024",0,0,63,TN,"15,948",Manufacturing,"2,024",2024,"1,000-9,999",100-199,108,108,FALSE,108,FALSE,0,TN
7/26/23,11/18/23,Cyberattack,5/30/23,5/31/23,"Welltok, Inc. (Regence Blue Shield, Regence Blue Shield of Idaho, Regence Blue Cross/Blue Shield (Oregon & Utah))",Other,"1,606",Business,"2,024",0,1,115,CO,"15,950",Other,"2,024",2024,"1,000-9,999",Jan-99,57,57,FALSE,56,FALSE,Jan-99,CO
3/28/23,11/22/23,Cyberattack,3/28/23,3/28/23,Big Brothers Big Sisters of America,Ransomware,"15,604",Non-Profit/Charity,"2,024",0,0,239,FL,"15,957",,"2,024",2024,"10,000-49,999",0,0,0,TRUE,,TRUE,0,FL
6/5/23,11/22/23,Cyberattack,5/28/23,5/28/23,"AutoZone, Inc.",Other,"2,509",Business,"2,024",0,0,170,TN,"15,958",Retail,"2,024",2024,"1,000-9,999",Jan-99,8,8,FALSE,8,FALSE,0,TN
6/6/23,11/27/23,Cyberattack,4/20/23,6/6/23,"World Learning, Inc.",Ransomware,"1,331",Education,"2,024",0,47,174,VT,"15,967",,"2,024",2024,"1,000-9,999",Jan-99,47,47,TRUE,,TRUE,Jan-99,VT
6/26/23,11/22/23,Cyberattack,5/30/23,5/31/23,"Graphic Packaging International (Welltok, Inc.)",Other,554,Business,"2,024",0,1,149,WA,"15,968",Software,"2,024",2024,500-999,Jan-99,27,27,FALSE,26,FALSE,Jan-99,WA
2/11/23,11/20/23,Cyberattack,2/11/23,2/11/23,Proliance Surgeons,Ransomware,"329,291",Health,"2,024",0,0,282,WA,"15,971",,"2,024",2024,"50,000-999,999",0,0,0,TRUE,,TRUE,0,WA
8/8/23,11/27/23,Cyberattack,8/7/23,8/8/23,"Zeroed-In Technologies, LLC",Ransomware,"61,088",Business,"2,024",0,1,111,FL,"15,993",Software,"2,024",2024,"50,000-999,999",Jan-99,1,1,TRUE,,TRUE,Jan-99,FL
11/2/23,12/4/23,Cyberattack,8/12/23,,"Midwest Gaming & Entertainment, LLC dba Rivers Casino Des Plaines",Ransomware,"1,946",Business,"2,024",,,32,,"16,004",Entertainment,"2,024",2024,"1,000-9,999",Unknown,82,,FALSE,,FALSE,Unknown,
6/1/23,12/4/23,Unauthorized Access,,,Pan-American Life Insurance Group,,616,Finance,"2,024",,,186,,"16,005",,"2,024",2024,500-999,Unknown,,,FALSE,,FALSE,Unknown,
11/27/23,12/1/23,Unauthorized Access,10/28/23,11/15/23,Washington State Employees Credit Union  (WSECU),,"1,216",Finance,"2,024",0,18,4,WA,"16,006",,"2,024",2024,"1,000-9,999",Jan-99,30,30,FALSE,12,FALSE,Jan-99,WA
5/18/23,12/4/23,Cyberattack,2/26/23,5/18/23,Taylor University,Ransomware,"1,066",Education,"2,024",0,81,200,IN,"16,007",,"2,024",2024,"1,000-9,999",Jan-99,81,81,TRUE,,TRUE,Jan-99,IN
10/31/23,12/15/23,Cyberattack,10/30/23,11/1/23,Nationstar Mortgage LLC (dba Mr. Cooper),Ransomware,"408,616",Finance,"2,024",1,2,45,TX,"16,056",,"2,024",2024,"50,000-999,999",Jan-99,1,2,TRUE,,FALSE,Jan-99,TX
11/21/23,12/6/23,Cyberattack,11/2/23,11/3/23,Hi-School Pharmacy,Ransomware,"3,695",Health,"2,024",0,1,15,WA,"16,058",,"2,024",2024,"1,000-9,999",Jan-99,19,19,FALSE,18,FALSE,Jan-99,WA
6/1/23,12/14/23,Unauthorized Access,5/27/23,5/30/23,Delta Dental of California and its affiliates,,"26,416",Health,"2,024",0,3,196,CA,"16,059",,"2,024",2024,"10,000-49,999",Jan-99,5,5,FALSE,2,FALSE,Jan-99,CA
11/27/22,12/4/23,Cyberattack,7/20/22,11/27/22,"Gunster, Yoakley & Steward, PA",Ransomware,534,Business,"2,024",0,130,372,FL,"16,060",Legal,"2,024",2024,500-999,100-199,130,130,TRUE,,TRUE,100-199,FL
5/9/23,12/8/23,Unauthorized Access,5/7/23,5/9/23,"Norton Healthcare, Inc. ",,"1,872",Health,"2,024",0,2,213,KY,"16,061",,"2,024",2024,"1,000-9,999",Jan-99,2,2,TRUE,,TRUE,Jan-99,KY
6/1/23,12/14/23,Cyberattack,5/27/23,5/30/23,Dentegra Insurance Company,Other,"1,156",Business,"2,024",0,3,196,CA,"16,062",Other,"2,024",2024,"1,000-9,999",Jan-99,5,5,FALSE,2,FALSE,Jan-99,CA
11/20/23,12/8/23,Cyberattack,11/19/23,,Idaho National Laboratory,Unclear/unknown,817,Government,"2,024",,,18,ID,"16,070",Professional Services,"2,024",2024,500-999,Unknown,1,,FALSE,,FALSE,Unknown,ID
4/26/23,12/8/23,Cyberattack,4/26/23,4/26/23,Americold Logistics LLC,Malware,"3,434",Business,"2,024",0,0,226,GA,"16,072",Other,"2,024",2024,"1,000-9,999",0,0,0,TRUE,,TRUE,0,GA
2/9/23,11/21/23,Cyberattack,11/30/22,2/9/23,Delaware Life Insurance Company,Ransomware,"7,252",Business,"2,024",0,71,285,MA,"16,073",Other,"2,024",2024,"1,000-9,999",Jan-99,71,71,TRUE,,TRUE,Jan-99,MA
10/25/23,12/18/23,Cyberattack,10/16/23,10/19/23,Comcast Cable Communications LLC,Other,"1,932,293",Business,"2,024",0,3,54,PA,"16,074",Telecommunications,"2,024",2024,"1,000,000+",Jan-99,9,9,FALSE,6,FALSE,Jan-99,PA
11/30/23,12/16/23,Cyberattack,,,Orchard LLC,Ransomware,514,Business,"2,024",,,16,WA,"16,076",Hospitality,"2,024",2024,500-999,Unknown,,,FALSE,,FALSE,Unknown,WA
10/23/23,12/20/23,Cyberattack,9/17/23,9/28/23,"ESO Solutions, Inc.",Ransomware,"2,298",Health,"2,024",0,11,58,TX,"16,084",,"2,024",2024,"1,000-9,999",Jan-99,36,36,FALSE,25,FALSE,Jan-99,TX
11/16/23,12/19/23,Cyberattack,10/8/23,10/9/23,"Kwik Trip, Inc.",Ransomware,"1,191",Business,"2,024",0,1,33,WI,"16,085",Retail,"2,024",2024,"1,000-9,999",Jan-99,39,39,FALSE,38,FALSE,Jan-99,WI
11/19/23,12/22/23,Cyberattack,11/19/23,11/25/23,Fred Hutchinson Cancer Center,Other,"270,597",Health,"2,024",6,6,33,WA,"16,100",,"2,024",2024,"50,000-999,999",Jan-99,0,6,TRUE,,FALSE,Jan-99,WA
11/2/23,12/21/23,Cyberattack,2/12/23,2/13/23,California Northstate University,Ransomware,"5,694",Education,"2,024",0,1,49,CA,"16,108",,"2,024",2024,"1,000-9,999",200-299,263,263,FALSE,262,FALSE,Jan-99,CA
7/25/23,12/29/23,Cyberattack,7/12/23,7/25/23,"Navvis & Company, LLC",Ransomware,"5,554",Health,"2,024",0,13,157,MO,"16,109",,"2,024",2024,"1,000-9,999",Jan-99,13,13,TRUE,,TRUE,Jan-99,MO
11/11/23,12/22/23,Cyberattack,11/10/23,12/6/23,"Snagajob.com, Inc.",Other,"2,220",Business,"2,024",25,26,41,VA,"16,110",Human Resources,"2,024",2024,"1,000-9,999",Jan-99,1,26,TRUE,,FALSE,Jan-99,VA
11/19/23,12/22/23,Cyberattack,11/19/23,11/26/23,"LoanCare, LLC",Ransomware,"44,465",Finance,"2,024",7,7,33,WA,"16,112",,"2,024",2024,"10,000-49,999",Jan-99,0,7,TRUE,,FALSE,Jan-99,WA
8/23/23,11/15/23,Unauthorized Access,5/28/23,5/31/23,"Medical Eye Services, Inc. (Costco Wholesale Corporation)",,"35,746",Business,"2,024",0,3,84,CA,"16,114",Other,"2,024",2024,"10,000-49,999",Jan-99,87,87,FALSE,84,FALSE,Jan-99,CA
6/26/23,11/21/23,Cyberattack,6/19/23,6/20/23,NSC Technologies,Ransomware,"1,072",Business,"2,024",0,1,148,GA,"16,115",Professional Services,"2,024",2024,"1,000-9,999",Jan-99,7,7,FALSE,6,FALSE,Jan-99,GA
8/23/23,11/17/23,Unauthorized Access,5/28/23,5/31/23,"Medical Eye Services, Inc. (Blue Shield of California)",,"2,962",Business,"2,024",0,3,86,CA,"16,126",Other,"2,024",2024,"1,000-9,999",Jan-99,87,87,FALSE,84,FALSE,Jan-99,CA
4/21/23,12/29/23,Cyberattack,2/17/23,4/22/23,Transformative Healthcare,Ransomware,940,Health,"2,024",1,64,252,MA,"16,127",,"2,024",2024,500-999,Jan-99,63,64,TRUE,,FALSE,Jan-99,MA
9/14/23,1/5/24,Cyberattack,7/26/23,9/19/23,Moses Lake Community Health Center,Phishing,"1,189",Health,"2,024",5,55,113,WA,"16,213",,"2,024",2024,"1,000-9,999",Jan-99,50,55,TRUE,,FALSE,Jan-99,WA
12/10/23,1/10/24,Cyberattack,12/10/23,12/10/23,CellNetix Pathology and Laboratories,Ransomware,"1,146",Health,"2,024",0,0,31,WA,"16,222",,"2,024",2024,"1,000-9,999",0,0,0,TRUE,,TRUE,0,WA
11/26/23,1/17/24,Cyberattack,11/9/23,11/26/23,Oak View Group,Ransomware,"1,211",Business,"2,024",0,17,52,CA,"16,228",Entertainment,"2,024",2024,"1,000-9,999",Jan-99,17,17,TRUE,,TRUE,Jan-99,CA
11/28/23,12/27/23,Unauthorized Access,,,Academy Mortgage Corporation,,"17,083",Finance,"2,024",,,29,,"16,247",,"2,024",2024,"10,000-49,999",Unknown,,,FALSE,,FALSE,Unknown,
9/7/23,1/31/24,Cyberattack,9/7/23,9/7/23,"Prestige Care, Inc.",Ransomware,"17,145",Health,"2,024",0,0,146,WA,"16,268",,"2,024",2024,"10,000-49,999",0,0,0,TRUE,,TRUE,0,WA
11/15/23,1/30/24,Cyberattack,10/25/23,11/20/23,Washington State Department of Licensing,Other,997,Government,"2,024",5,26,76,WA,"16,269",,"2,024",2024,500-999,Jan-99,21,26,TRUE,,FALSE,Jan-99,WA
8/22/23,1/18/24,Unauthorized Access,8/22/23,1/10/24,Umpqua Community College,,691,Education,"2,024",141,141,149,OR,"16,270",,"2,024",2024,500-999,100-199,0,141,TRUE,,FALSE,100-199,OR
7/11/23,1/12/24,Cyberattack,7/3/23,7/11/23,Alpha Supported Living Services,Phishing,"1,383",Non-Profit/Charity,"2,024",0,8,185,WA,"16,272",,"2,024",2024,"1,000-9,999",Jan-99,8,8,TRUE,,TRUE,Jan-99,WA
10/7/23,1/16/24,Cyberattack,10/1/23,10/8/23,McCarthy & Holthus LLP,Ransomware,700,Business,"2,024",1,7,101,CA,"16,274",Professional Services,"2,024",2024,500-999,Jan-99,6,7,TRUE,,FALSE,Jan-99,CA
5/28/23,1/17/24,Cyberattack,5/28/23,5/28/23,TGI Direct,Ransomware,"3,428",Business,"2,024",0,0,234,MI,"16,275",Web Services,"2,024",2024,"1,000-9,999",0,0,0,TRUE,,TRUE,0,MI
12/16/23,1/18/24,Cyberattack,12/14/23,1/2/24,The Washington Center for Deaf & Hard of Hearing Youth,Ransomware,594,Education,"2,024",17,19,33,WA,"16,276",,"2,024",2024,500-999,Jan-99,2,19,TRUE,,FALSE,Jan-99,WA
6/5/23,1/22/24,Cyberattack,5/31/23,6/5/23,"Philips Respironics International Colorado, Inc. (RICO)",Ransomware,"14,476",Health,"2,024",0,5,231,CO,"16,277",,"2,024",2024,"10,000-49,999",Jan-99,5,5,TRUE,,TRUE,Jan-99,CO
11/15/23,1/23/24,Cyberattack,11/15/23,11/15/23,"Planet Home Lending, LLC",Ransomware,"4,651",Finance,"2,024",0,0,69,CT,"16,278",,"2,024",2024,"1,000-9,999",0,0,0,TRUE,,TRUE,0,CT
2/25/23,9/22/23,Unauthorized Access,2/24/23,2/25/23,LCS Financial Services,,"1,823",Finance,"2,024",0,1,209,WA,"16,285",,"2,024",2024,"1,000-9,999",Jan-99,1,1,TRUE,,TRUE,Jan-99,WA
10/17/23,1/3/24,Cyberattack,,,"First Financial Sercurity, Inc.",Ransomware,"2,328",Finance,"2,024",,,78,,"16,327",,"2,024",2024,"1,000-9,999",Unknown,,,FALSE,,FALSE,Unknown,
9/28/23,12/20/23,Cyberattack,,,"ESO Solutions, Inc.",Ransomware,810,Business,"2,024",,,83,,"16,336",Software,"2,024",2024,500-999,Unknown,,,FALSE,,FALSE,Unknown,
3/19/23,11/16/23,Unauthorized Access,3/6/23,3/19/23,Pacific Union College,,"1,921",Education,"2,024",0,13,242,,"16,337",,"2,024",2024,"1,000-9,999",Jan-99,13,13,TRUE,,TRUE,Jan-99,
7/12/23,10/4/23,Cyberattack,,,Fidelity National Information Services/Emerald Financial Services,Malware,"15,776",Finance,"2,024",,,84,,"16,338",,"2,024",2024,"10,000-49,999",Unknown,,,FALSE,,FALSE,Unknown,
11/15/23,2/6/24,Cyberattack,10/25/23,11/20/23,Employment Secruity Department of Washington State,Other,519,Government,"2,024",5,26,83,WA,"16,344",,"2,024",2024,500-999,Jan-99,21,26,TRUE,,FALSE,Jan-99,WA
8/27/23,1/26/24,Cyberattack,8/21/23,8/27/23,Keenan & Associates,Ransomware,"5,873",Business,"2,024",0,6,152,CA,"16,345",Other,"2,024",2024,"1,000-9,999",Jan-99,6,6,TRUE,,TRUE,Jan-99,CA
